arrival_info,stop_number,stop_name,stop_id,latitude,longitude
進站中,1,捷運淡水站,2514702360,25.168631,121.445482
進站中,2,永樂巷口(中山市場),2515100060,25.170605,121.4430187
3分鐘,3,北淡水,2515700200,25.175635,121.44194
5分鐘,4,頂好,2515700500,25.177725,121.443641
5分鐘,5,水碓子,2515700000,25.178593,121.444377
進站中,6,米粉寮,2515700300,25.180378,121.4447916
進站中,7,摩天31,2516601060,25.181216,121.4431515
3分鐘,8,城堡花園,2516600460,25.181536,121.4424954
3分鐘,9,加州社區,2516601170,25.181942,121.441427
4分鐘,10,東宇花園城,2516600260,25.182381,121.4386875
