arrival_info,stop_number,stop_name,stop_id,latitude,longitude
預計20:00發車,1,駕訓中心,2364600320,24.992043,121.477332
預計20:00發車,2,中和高中,2354900320,24.994307,121.4789782
預計20:00發車,3,連城路,2354901020,24.995553,121.482957
預計20:00發車,4,連城中正路口,2355300420,24.996128,121.484429
交管不停,5,連城錦和路口(暫時裁撤),2355100520,24.99626,121.4903845
預計20:00發車,6,台貿一村,2355100120,24.996556,121.4923203
預計20:00發車,7,中和國稅局,2355900420,24.998198,121.4951329
交管不停,8,連城景平路(暫時裁撤),2355900520,24.999635,121.4964284
3分鐘,9,連城中和路口,2355300020,25.001978,121.498554
5分鐘,10,中和廟口,2357500220,25.000553,121.500968
7分鐘,11,中和派出所,2357500020,24.999695,121.5027697
8分鐘,12,南山高中,2357500620,24.999655,121.5048263
10分鐘,13,雙和里,2357500720,24.999571,121.50739
11分鐘,14,華泰新城,2357400500,25.000374,121.509133
12分鐘,15,捷運永安市場站,2357400420,25.002402,121.51094
13分鐘,16,永和路口,2357400200,25.004572,121.512837
14分鐘,17,自由街口,2345000400,25.005973,121.514104
16分鐘,18,自強街口,2344700300,25.007558,121.514584
17分鐘,19,樂華夜市,2344500800,25.008563,121.5141176
19分鐘,20,捷運頂溪站,2344500600,25.01258,121.515273
21分鐘,21,中正橋頭,2344500100,25.016042,121.5162239
23分鐘,22,重慶南路三段(中正橋),1007700000,25.024254,121.5168988
25分鐘,23,和平西路一段,1007700120,25.026752,121.51751
26分鐘,24,南福板溪(南昌公園),1007800020,25.026574,121.5202787
29分鐘,25,捷運古亭站(和平),1064300221,25.026842,121.523591
33分鐘,26,金山潮州街口,1064400100,25.028663,121.526353
34分鐘,27,公企中心,1064200000,25.03066,121.52673
35分鐘,28,捷運東門站(金山),1065000500,25.033211,121.5272129
38分鐘,29,仁愛路二段,1005600000,25.037789,121.5281994
39分鐘,30,金山泰安街口,1005400100,25.040493,121.5292018
41分鐘,31,新生南路一段,1005900020,25.040218,121.5317999
43分鐘,32,捷運忠孝新生站,1065200100,25.041989,121.5328758
44分鐘,33,光華商場,1066600200,25.045,121.53299
47分鐘,34,長安松江路口,1045600000,25.048273,121.532997
48分鐘,35,捷運松江南京站,1048600100,25.051799,121.533087
50分鐘,36,長春松江路口,1045900300,25.054536,121.5331386
52分鐘,37,捷運行天宮站(松江路),1048300200,25.057613,121.5331766
53分鐘,38,松江新村,1048300100,25.061268,121.5333498
57分鐘,39,民權建國路口,1048400020,25.062368,121.5364984
58分鐘,40,民權龍江路口,1047600420,25.062325,121.540554
60分鐘,41,民權復興路口,1047600320,25.062271,121.5438692
61分鐘,42,民權敦化路口,1054100020,25.06202,121.5476253
