arrival_info,stop_number,stop_name,stop_id,latitude,longitude
預計20:10發車,1,三重里,1156000060,25.059498,121.6103621
預計20:10發車,2,育成高中,1156000160,25.059024,121.6093127
預計20:10發車,3,南港高工(重陽),1157300560,25.058039,121.605866
預計20:10發車,4,東新國小,1157300260,25.057669,121.6021258
預計20:10發車,5,中國電視公司,1157300060,25.05684,121.59951
預計20:10發車,6,南港分局(重陽),1157300360,25.05548,121.5960871
預計20:10發車,7,南港分局(向陽),1155100300,25.055334,121.5944152
預計20:10發車,8,新明成功路口,1147000560,25.060167,121.590455
預計20:10發車,9,台北企業總部園區,1147100060,25.058162,121.587344
預計20:10發車,10,新明路,1147100560,25.057336,121.5852542
預計20:10發車,11,週美里,1147000060,25.056208,121.5827604
預計20:10發車,12,南京舊宗路口,1146900960,25.056334,121.5796659
預計20:10發車,13,麥帥一橋,1146901250,25.055438,121.5777159
預計20:10發車,14,南京公寓(捷運南京三民),1056900061,25.051455,121.5666502
預計20:10發車,15,南京三民路口,1056400160,25.051543,121.5610057
預計20:10發車,16,南京寧安街口,1058000060,25.051659,121.5555163
預計20:10發車,17,南京敦化路口(小巨蛋),1059500060,25.051793,121.5495209
預計20:10發車,18,捷運南京復興站,1054700060,25.051885,121.5444647
