arrival_info,stop_number,stop_name,stop_id,latitude,longitude
42分鐘,1,榮總一,1121700361,25.118824,121.5205515
45分鐘,2,榮總,1126700460,25.11845,121.5180525
46分鐘,3,永明派出所,1126700060,25.11722,121.5163664
46分鐘,4,綜合市場(捷運石牌站),1126700760,25.115911,121.515502
48分鐘,5,捷運石牌站(西安),1128800140,25.114729,121.51501
49分鐘,6,自強街口(西安),1128800040,25.11229,121.51664
51分鐘,7,捷運明德站(西安),1128800240,25.109208,121.518827
52分鐘,8,明德國中,1128000140,25.107279,121.5177076
55分鐘,9,中正高中,1128700040,25.105059,121.517803
56分鐘,10,捷運芝山站(戲曲中心),1115900240,25.102263,121.5204736
56分鐘,11,捷運芝山站一,1115900340,25.100849,121.5223075
59分鐘,12,士林,1115900040,25.095911,121.5242793
預計19:20發車,13,士林國中,1116200260,25.094828,121.523269
預計19:20發車,14,士林區行政中心(中正),1116300260,25.093698,121.5202937
預計19:20發車,15,陽明高中,1116500860,25.092141,121.517889
預計19:20發車,16,社子市場,1117200100,25.087505,121.5090743
預計19:20發車,17,社園里,1117200600,25.089056,121.5079873
預計19:20發車,18,社子派出所,1117200360,25.089599,121.5064251
預計19:20發車,19,永倫里(南),1117200760,25.089467,121.503968
預計19:20發車,20,社子國小,1117200400,25.089904,121.5025776
預計19:20發車,21,永倫里(延平),1117500100,25.091148,121.500682
預計19:20發車,22,洲美橋,1117500500,25.092658,121.4992219
預計19:20發車,23,中窟,1117400300,25.09534,121.49649
預計19:20發車,24,福安里,1117200900,25.09636,121.49544
預計19:20發車,25,福安區民活動中心,1117201000,25.09717,121.49455
預計19:20發車,26,下竹圍,1117200000,25.0982,121.49333
預計19:20發車,27,地藏禪寺,1117400500,25.099749,121.4915352
預計19:20發車,28,臨江園,1117402000,25.10163,121.48928
預計19:20發車,29,福安國中,1117401900,25.10333,121.48729
預計19:20發車,30,富洲里八段,1117401600,25.10576,121.48446
預計19:20發車,31,富安國小,1117401360,25.10596,121.4833
預計19:20發車,32,建安新村,1117400960,25.10601,121.48116
預計19:20發車,33,下溪沙尾,1117400160,25.10597,121.47884
預計19:20發車,34,威靈廟,1117400800,25.105957,121.4764835
預計19:20發車,35,富洲里九段,1117401500,25.106223,121.4742815
預計19:20發車,36,浮線,1117401100,25.106667,121.4725864
預計19:20發車,37,台北海大,1117400400,25.108525,121.4706761
預計19:20發車,38,富洲里,1117401460,25.109244,121.468346
