arrival_info,stop_number,stop_name,stop_id,latitude,longitude
33分鐘,1,華江站,1037600320,25.032283,121.4889513
33分鐘,2,人壽一村,1085800020,25.031523,121.4902758
35分鐘,3,大理高中,1088300000,25.031919,121.491328
36分鐘,4,華江派出所,1088300100,25.034114,121.4933405
37分鐘,5,龍山國小,1085400000,25.0362,121.4953
39分鐘,6,萬華分局,1085300020,25.038421,121.4979101
41分鐘,7,桂林路,1084800120,25.038354,121.5011027
進站中,8,昆明活動中心,1085000100,25.038711,121.5040228
3分鐘,9,內江街,1084500020,25.041538,121.5051324
4分鐘,10,西門市場(漢中),1084600000,25.04202,121.507436
8分鐘,11,寶慶路,1004300220,25.041491,121.509834
10分鐘,12,博愛路,1004500100,25.043262,121.511555
12分鐘,13,臺北郵局,1004300000,25.046765,121.5112936
13分鐘,14,臺北車站(忠孝),1004700421,25.046815,121.5145215
17分鐘,15,臺大醫院,1005500340,25.042497,121.5185042
19分鐘,16,捷運中正紀念堂站(中山),1000100040,25.03643,121.51673
21分鐘,17,捷運中正紀念堂站(勞保局),1006600820,25.033718,121.5173063
25分鐘,18,自來水西分處(寧波),1007500020,25.029828,121.5157
28分鐘,19,聯合醫院婦幼院區一,1007500340,25.029987,121.5180375
30分鐘,20,南昌家具街,1008400140,25.027364,121.520315
33分鐘,21,捷運古亭站(和平),1064300220,25.026787,121.5246159
36分鐘,22,師大,1061000020,25.026535,121.5277715
37分鐘,23,師大綜合大樓,1064400320,25.026362,121.529958
38分鐘,24,溫州街口,1067100420,25.026097,121.5330125
進站中,25,大安森林公園,1066200020,25.025735,121.5362358
5分鐘,26,龍門國中(和平),1066200220,25.025407,121.5384921
6分鐘,27,復興南路口,1062200020,25.024914,121.5422397
8分鐘,28,國立臺北教育大學,1067000120,25.024603,121.5453433
11分鐘,29,臥龍街,1066900020,25.024522,121.547571
15分鐘,30,和平安和路口,1067500120,25.024272,121.5508618
18分鐘,31,捷運六張犁站(和平),1067400020,25.023243,121.5535345
20分鐘,32,富陽街口,1067400120,25.021034,121.5559108
21分鐘,33,黎忠市場,1067600520,25.01926,121.5578044
22分鐘,34,捷運麟光站,1067600320,25.01825,121.55853
