arrival_info,stop_number,stop_name,stop_id,latitude,longitude
尚未發車,1,福德二路,2215101340,25.06383,121.62598
尚未發車,2,泛碟科技,2215000700,25.061017,121.628202
尚未發車,3,大樹木業,2214900020,25.062346,121.630064
尚未發車,4,北峰國小,2215000400,25.06338,121.63165
進站中,5,理明社區,2214900700,25.0646,121.633609
進站中,6,台北奇蹟,2214800100,25.065549,121.635248
進站中,7,柏克力托兒所,2214800500,25.066714,121.636626
3分鐘,8,生活大國社區,2215100800,25.068329,121.638049
4分鐘,9,人情味小鎮,2215100000,25.069847,121.639022
5分鐘,10,福德一路口,2216901220,25.074615,121.640526
6分鐘,11,伯爵山莊,2216900720,25.075192,121.641688
7分鐘,12,樟江大橋,2215701420,25.075731,121.6447007
8分鐘,13,半島花園,2215901260,25.073991,121.643781
9分鐘,14,福安宮,2215901040,25.070234,121.641383
10分鐘,15,厚德里,2215900840,25.068566,121.640846
12分鐘,16,樟樹國小,2214701220,25.066459,121.6410026
13分鐘,17,忠孝里,2214700640,25.065135,121.642091
15分鐘,18,樟樹一路口,2214600640,25.062424,121.641581
16分鐘,19,聯合報總部,2216101060,25.061,121.64195
17分鐘,20,樟樹灣,2216100860,25.05933,121.638218
19分鐘,21,南樟樹灣,2216100660,25.057679,121.634221
21分鐘,22,天良電視台,2214500560,25.05616,121.632022
進站中,23,橫科,2214500660,25.055038,121.62191
3分鐘,24,捷運南港展覽館站(南港路),1156800760,25.055142,121.617342
5分鐘,25,南港展覽館,1156800260,25.05534,121.6156
5分鐘,26,南港,1156800060,25.055394,121.6136587
7分鐘,27,南港高工(南港路),1156800560,25.054968,121.6097763
8分鐘,28,南港行政中心,1157900160,25.054411,121.6066934
10分鐘,29,台肥新村,1157900060,25.053826,121.6035015
11分鐘,30,南港輪胎,1157800460,25.05341,121.6006319
11分鐘,31,東明里/臺北流行音樂中心,1157800360,25.0538,121.5985798
12分鐘,32,土地公廟,1155100060,25.05449,121.5955099
14分鐘,33,南港高中,1155100440,25.053019,121.5949802
16分鐘,34,捷運昆陽站,1155700260,25.050346,121.593165
