arrival_info,stop_number,stop_name,stop_id,latitude,longitude
39分鐘,1,馬偕醫院,2514800220,25.139294,121.460188
39分鐘,2,捷運竹圍站,2514702240,25.136296,121.4597854
40分鐘,3,許厝,2517300740,25.133012,121.458878
44分鐘,4,關渡大橋一,2494600741,25.120681,121.455706
44分鐘,5,外獅頭,2494600240,25.117917,121.4568564
46分鐘,6,獅仔頭,2484200440,25.109502,121.455533
47分鐘,7,成泰路口,2484200140,25.106927,121.4533012
48分鐘,8,成德公園,2484300640,25.104559,121.452647
48分鐘,9,新興公寓,2484101340,25.10265,121.452299
49分鐘,10,成德分部,2485500560,25.103197,121.4507567
49分鐘,11,天乙路,2484300060,25.104174,121.448282
50分鐘,12,忠義橋,2484300820,25.10222,121.449345
51分鐘,13,成州市場,2484300240,25.10138,121.450547
52分鐘,14,成州國小,2484100840,25.099543,121.4507744
53分鐘,15,五府千歲,2484100040,25.098013,121.449986
53分鐘,16,西雲寺,2484101440,25.095365,121.4480911
54分鐘,17,成功里,2484100440,25.09329,121.44624
55分鐘,18,洲仔,2484101740,25.091373,121.44472
56分鐘,19,坑口,2484300740,25.0889,121.4421924
57分鐘,20,成泰路三段,2484300540,25.087479,121.44059
57分鐘,21,洲仔橋,2487000340,25.08606,121.43939
58分鐘,22,五股服務社,2487000040,25.083879,121.43805
59分鐘,23,五股國小,2484100240,25.082498,121.43736
60分鐘,24,蓬萊坑,2487000640,25.079785,121.436258
61分鐘,25,憲兵學校,2487000740,25.076625,121.435035
62分鐘,26,明日世界,2487000240,25.074306,121.4351234
進站中,27,自強路口,2486900340,25.073209,121.433055
3分鐘,28,老人公寓,2487100000,25.071704,121.4303422
4分鐘,29,助順將軍廟,2487100140,25.07087,121.42786
5分鐘,30,登林路,2487100220,25.069312,121.428977
5分鐘,31,貿商國宅,2487100520,25.069328,121.430235
6分鐘,32,明德路口,2486900400,25.070983,121.432341
6分鐘,33,德音國小,2485501120,25.071148,121.434261
