arrival_info,stop_number,stop_name,stop_id,latitude,longitude
21分鐘,1,捷運劍潭站(北藝中心),1116200500,25.084914,121.524923
進站中,2,士林市場(銘傳會館),1116200100,25.087844,121.5240042
3分鐘,3,公教住宅,1116200300,25.090677,121.522119
3分鐘,4,士林區行政中心(基河),1116500160,25.092979,121.5204546
6分鐘,5,陽明高中,1116500860,25.092141,121.517889
7分鐘,6,士林監理站,1116900000,25.09512,121.51462
8分鐘,7,兒童新樂園,1116500620,25.096205,121.515234
9分鐘,8,士林高商,1116500040,25.09423,121.51712
11分鐘,9,士林區行政中心(中正),1116300220,25.092849,121.519562
13分鐘,10,士林國中,1116200220,25.094604,121.5233015
14分鐘,11,捷運士林站(中正),1116300821,25.09522,121.52577
16分鐘,12,福林國小,1114303520,25.09592,121.52906
17分鐘,13,士林官邸(中正),1114500120,25.096324,121.531395
19分鐘,14,泰北中學,1114100220,25.097284,121.5334818
20分鐘,15,雙溪公園,1114100820,25.097779,121.53792
21分鐘,16,梅林新村,1114302620,25.097232,121.5401759
21分鐘,17,東吳大學(錢穆故居),1114100120,25.097131,121.541888
23分鐘,18,外雙溪(至善),1114300820,25.098239,121.5470058
26分鐘,19,故宮博物院(正館),1114302260,25.101952,121.549257
