arrival_info,stop_number,stop_name,stop_id,latitude,longitude
55分鐘,1,捷運淡水站,2514702360,25.168631,121.445482
57分鐘,2,永樂巷口(中山市場),2515100060,25.170605,121.4430187
60分鐘,3,重建街口,2516400060,25.172778,121.439321
62分鐘,4,淡水圖書館,2515001960,25.173078,121.437784
62分鐘,5,小白宮(淡水分局),2515800060,25.173459,121.435833
進站中,6,紅毛城(真理大學),2515800260,25.174138,121.4343127
進站中,7,獸醫研究所,2515800460,25.17536,121.43083
進站中,8,滬尾砲台(忠烈祠、球場),2515501060,25.17582,121.428
進站中,9,油車口,2515500560,25.176588,121.4261
3分鐘,10,淡江新村,2515500700,25.1788,121.42395
4分鐘,11,天生國小,2515500300,25.180758,121.4231744
5分鐘,12,大河文明,2515500120,25.182854,121.423376
6分鐘,13,果嶺大道,2517201720,25.184784,121.425823
7分鐘,14,天生社區,2517200420,25.187462,121.427549
9分鐘,15,沙崙路一段一,2517207110,25.188042,121.429841
9分鐘,16,沙崙路一段,2517203700,25.18926,121.430439
11分鐘,17,輕軌濱海沙崙站,2517200320,25.190349,121.431513
11分鐘,18,凱德聖道院,2517203020,25.189912,121.43496
12分鐘,19,輕軌濱海義山站,2515100120,25.189596,121.437445
13分鐘,20,義山路一段,2516101500,25.1908,121.438176
13分鐘,21,義山新市二路口,2517204000,25.192467,121.438459
14分鐘,22,崁頂6鄰,2516102600,25.194735,121.438808
15分鐘,23,美麗新廣場,2517206860,25.197889,121.43854
16分鐘,24,海洋都心社區,2517206760,25.198151,121.436539
18分鐘,25,鳳翔區,2517204560,25.199545,121.430555
18分鐘,26,公23公園,2517205540,25.200031,121.429185
19分鐘,27,新市站,2517203800,25.201498,121.429244
