arrival_info,stop_number,stop_name,stop_id,latitude,longitude
尚未發車,1,職能發展學院二,1115400640,25.112951,121.539415
尚未發車,2,忠孝新村,1115000140,25.11119,121.53973
尚未發車,3,芝山國小,1115000360,25.110333,121.537252
尚未發車,4,德行芝玉路口,1115000260,25.109595,121.533503
尚未發車,5,忠義街,1114600240,25.108455,121.5326742
尚未發車,6,聯合醫院陽明院區,1114600461,25.105943,121.531467
尚未發車,7,雨農國小,1114800360,25.105439,121.5285602
尚未發車,8,忠誠公園,1114800160,25.104334,121.5259206
尚未發車,9,德行(中山忠誠路口),1115500340,25.103354,121.524957
尚未發車,10,福林橋,1114100640,25.097079,121.527411
進站中,11,捷運士林站(中正),1116300860,25.095583,121.526622
3分鐘,12,士林國中,1116200260,25.094828,121.523269
6分鐘,13,士林區行政中心(中正),1116300260,25.093698,121.5202937
9分鐘,14,陽明高中,1116500860,25.092141,121.517889
進站中,15,社子市場,1117200100,25.087505,121.5090743
3分鐘,16,社正路,1116400120,25.088834,121.5098955
4分鐘,17,國泰人壽大樓,1116400200,25.09057,121.50954
5分鐘,18,社子公園,1117500360,25.091796,121.5070241
6分鐘,19,永平街口,1117500060,25.092366,121.5046468
7分鐘,20,永倫里(社中),1117500260,25.09153,121.50203
9分鐘,21,社子國小二,1117200540,25.090017,121.5020824
9分鐘,22,社子國小,1117200440,25.089646,121.5028759
10分鐘,23,永倫里(南),1117200720,25.089298,121.504244
11分鐘,24,社子派出所,1117200320,25.089332,121.5056145
12分鐘,25,社子市場二,1117200240,25.088796,121.5081045
