arrival_info,stop_number,stop_name,stop_id,latitude,longitude
16分鐘,1,富泰里,1057800160,25.057201,121.5656156
20分鐘,2,三民健康路口(西松高中),1058200040,25.055245,121.5635808
22分鐘,3,西松國小,1058200240,25.05279,121.56371
25分鐘,4,南京公寓(捷運南京三民),1056900021,25.051255,121.5665356
26分鐘,5,南松山(南京),1057100020,25.05115,121.56915
28分鐘,6,饒河街觀光夜市(塔悠),1058500220,25.050545,121.571331
30分鐘,7,松山農會,1056600020,25.049902,121.5738483
31分鐘,8,松山車站(八德),1056700020,25.049975,121.5772464
31分鐘,9,松山車站,1056700120,25.049806,121.578206
34分鐘,10,玉成里,1157700020,25.050867,121.5809831
39分鐘,11,週美里,1147100420,25.05609,121.5828479
40分鐘,12,新明路,1147000220,25.057224,121.5854194
40分鐘,13,台北企業總部園區,1147100020,25.057943,121.587031
41分鐘,14,新明成功路口,1147100620,25.06008,121.590623
43分鐘,15,石潭公園,1148400220,25.06211,121.59311
45分鐘,16,蘆洲里,1148400820,25.062151,121.5972045
45分鐘,17,安康路,1148400320,25.063137,121.6011887
46分鐘,18,內湖焚化廠(安康),1148400020,25.063054,121.6030952
48分鐘,19,捷運東湖站(南湖高中),1148500300,25.067207,121.6115735
51分鐘,20,五分社區,1148700020,25.068686,121.6143563
53分鐘,21,東湖國小,1148700120,25.068103,121.61672
55分鐘,22,東湖社區,1147800100,25.069547,121.618788
56分鐘,23,康樂街,1148000800,25.07119,121.6191996
57分鐘,24,東湖國中,1148000600,25.072872,121.6194588
58分鐘,25,五分埤,1148000000,25.076133,121.6211888
59分鐘,26,康湖隧道口(白馬山莊),1148000700,25.07715,121.62288
60分鐘,27,忠三街口,2215400220,25.07844,121.624021
