arrival_info,stop_number,stop_name,stop_id,latitude,longitude
尚未發車,1,二叭子植物園,2314701470,24.938322,121.502741
尚未發車,2,達觀A6站,2315500920,24.938374,121.5035285
尚未發車,3,達觀A7站,2315501060,24.939215,121.503346
尚未發車,4,達觀A5站,2315500860,24.940013,121.502314
尚未發車,5,達觀A4站,2315500720,24.940666,121.502298
尚未發車,6,達觀A2站,2315500520,24.941059,121.50349
尚未發車,7,達觀A2會館,2315901200,24.941565,121.504763
尚未發車,8,達觀A1站,2315500420,24.942471,121.5048937
尚未發車,9,布佬廚房,2315500000,24.948832,121.505178
尚未發車,10,活動中心,2315500200,24.952293,121.505378
進站中,11,輕軌耕莘安康院區站,2315500360,24.954638,121.5041588
進站中,12,輕軌台北小城站(達觀國中小),2315001960,24.954242,121.5004344
4分鐘,13,台北小城(三),2315600840,24.952909,121.4996158
4分鐘,14,台北小城(二),2315600740,24.951157,121.4993616
5分鐘,15,台北小城(一),2315600650,24.948747,121.499432
6分鐘,16,僑愛公園,2315603340,24.944869,121.499841
7分鐘,17,僑愛六路,2315600120,24.943979,121.500216
