arrival_info,stop_number,stop_name,stop_id,latitude,longitude
預計5:30發車,1,東昇公園,2384600820,24.984168,121.415842
預計5:30發車,2,海明寺,2384400420,24.985275,121.418065
預計5:30發車,3,樹林仁愛醫院,2384400500,24.98764,121.42122
預計5:30發車,4,育英街口(天主堂),2384400300,24.989525,121.422411
預計5:30發車,5,樹林後火車站,2384400600,24.991841,121.423739
預計5:30發車,6,中山路口,2384400200,24.993297,121.424598
預計5:30發車,7,三東紡織,2384100000,24.995449,121.422099
預計5:30發車,8,保安街口,2384700300,24.996476,121.421456
預計5:30發車,9,家樂福公司,2387800620,24.997953,121.422776
預計5:30發車,10,大安中正路口,2387800120,25.000055,121.424737
預計5:30發車,11,大安俊英街口,2387800520,25.002274,121.4269584
預計5:30發車,12,圳安里,2386300260,25.005066,121.427744
預計5:30發車,13,新日興,2386300400,25.007465,121.4263218
預計5:30發車,14,俊保路口,2385100070,25.00966,121.425117
預計5:30發車,15,圳民里,2386300100,25.011713,121.4244533
預計5:30發車,16,三俊街口,2386100160,25.014131,121.4231396
預計5:30發車,17,三俊街,2386100060,25.015508,121.4203598
預計5:30發車,18,俊興街口,2386400460,25.015585,121.4176708
預計5:30發車,19,高印公司,2386500260,25.015699,121.413921
預計5:30發車,20,迴龍郵局,2386700600,25.017727,121.409252
預計5:30發車,21,迴龍派出所,3335100000,25.019057,121.40894
預計5:30發車,22,捷運迴龍站,2425700900,25.021617,121.411687
預計5:30發車,23,中正龍安路口,2425700040,25.022354,121.414626
預計5:30發車,24,丹鳳高中,2426000220,25.0212,121.41633
預計5:30發車,25,裕民國小,2426001320,25.02065,121.41789
預計5:30發車,26,萬安公園,2426001220,25.0199,121.42012
預計5:30發車,27,龍安大第,2426500420,25.019218,121.422187
預計5:30發車,28,光華國小(龍安路),2426000520,25.017972,121.42593
預計5:30發車,29,福祿新城一,2426401000,25.018631,121.426917
預計5:30發車,30,福祿新城二,2426700800,25.02033,121.427412
預計5:30發車,31,民安陸橋,2425800000,25.022571,121.426146
預計5:30發車,32,民安路,2426700300,25.024026,121.425221
預計5:30發車,33,後港社區,2425900400,25.025331,121.424195
預計5:30發車,34,建福路口,2425900320,25.02637,121.426468
預計5:30發車,35,建安街口,2425700320,25.027305,121.429575
預計5:30發車,36,後港一路,2425700520,25.02798,121.432011
預計5:30發車,37,建國一路,2425700400,25.030458,121.434521
預計5:30發車,38,捷運輔大站(建國一路),2425701100,25.031677,121.4339717
預計5:30發車,39,捷運輔大站,2425800420,25.032612,121.435466
預計5:30發車,40,盲人重建院,2425500220,25.033904,121.442607
預計5:30發車,41,海山里,2425500420,25.034382,121.44483
預計5:30發車,42,新泰中正路口,2424200600,25.036868,121.447999
預計5:30發車,43,材試所,2424200100,25.039479,121.446462
預計5:30發車,44,新泰國中南站,2424200400,25.040714,121.445653
預計5:30發車,45,中平路,2424900100,25.045135,121.444889
預計5:30發車,46,新莊高中,2424900700,25.04801,121.4449156
預計5:30發車,47,新莊高中(新莊文藝中心),2424900800,25.049549,121.444921
預計5:30發車,48,中平國中,2424900000,25.051888,121.444782
預計5:30發車,49,行政院新莊聯合辦公大樓(中平路),2424800000,25.056918,121.444029
預計5:30發車,50,捷運泰山站,2424801750,25.05314,121.439231
預計5:30發車,51,捷運泰山站(泰林路),2435700100,25.053121,121.4382775
預計5:30發車,52,環河路口,2435700700,25.05511,121.437108
預計5:30發車,53,泰山戶政事務所,2434800260,25.05594,121.4338791
預計5:30發車,54,同興公園,2434100200,25.055796,121.4320382
預計5:30發車,55,泰山公有市場一,2434100400,25.056432,121.433432
