arrival_info,stop_number,stop_name,stop_id,latitude,longitude
25分鐘,1,捷運台電大樓站,1008900420,25.020027,121.528697
26分鐘,2,台電大樓,1067300240,25.017546,121.531379
27分鐘,3,捷運公館站,1009000140,25.014321,121.534722
30分鐘,4,公館,1067300020,25.012096,121.5385308
31分鐘,5,臺灣科技大學,1060700020,25.013453,121.5401488
32分鐘,6,臺大癌醫(基隆路),1067200720,25.015521,121.5425256
33分鐘,7,基隆長興街口,1067200320,25.017425,121.5448494
36分鐘,8,自來水處(辛亥),1066800020,25.01748,121.54798
37分鐘,9,青峰活動中心,1066800220,25.01517,121.55133
37分鐘,10,臺北市懷愛館,1066800330,25.01375,121.5532269
進站中,11,辛亥國小,1169300140,25.006882,121.5584725
進站中,12,捷運辛亥站,1169400140,25.00487,121.5569488
進站中,13,捷運辛亥站一,1169400240,25.003074,121.5558688
進站中,14,興隆路口(辛亥),1169200441,25.002425,121.555481
5分鐘,15,捷運萬芳醫院站,1169500120,24.999571,121.556845
6分鐘,16,臺灣警察專科學校,1169800240,24.998268,121.5584948
7分鐘,17,文山運動中心(興隆),1169600040,24.996275,121.559841
8分鐘,18,海巡署,1169800040,24.99467,121.5594932
9分鐘,19,海巡署一,1169800140,24.993046,121.558778
9分鐘,20,興隆山莊,1169800440,24.991386,121.5586916
11分鐘,21,馬明潭(再興中學),1164900240,24.989377,121.5597219
12分鐘,22,再興中學,1164500260,24.988825,121.5593977
13分鐘,23,中興公寓,1164500060,24.988517,121.5564895
14分鐘,24,永建國小,1164500160,24.988291,121.555499
17分鐘,25,溝子口,1164500360,24.987823,121.551783
19分鐘,26,考試院,1160100060,24.987592,121.5500773
21分鐘,27,復興派出所,1164200260,24.986892,121.5464
23分鐘,28,世新大學,1160400060,24.98858,121.54401
25分鐘,29,景美國小(景文),1166900200,24.989105,121.5409183
25分鐘,30,文山二分局,1166900100,24.992054,121.5414025
28分鐘,31,溪口國小,1167300260,24.994031,121.5388532
29分鐘,32,景福街,1167200060,24.995692,121.5362705
