arrival_info,stop_number,stop_name,stop_id,latitude,longitude
6分鐘,1,致理科技大學,2205000340,25.020964,121.466622
8分鐘,2,中山國中,2205000040,25.018889,121.465
11分鐘,3,漢生郵局,2205200660,25.018634,121.4618048
13分鐘,4,國光路,2205300260,25.018006,121.4590129
14分鐘,5,大庭新村(國光路),2205300060,25.017498,121.456807
16分鐘,6,大仁街,2205600060,25.016282,121.4539692
17分鐘,7,南雅西路,2205600360,25.015503,121.452103
18分鐘,8,湳興里,2205600540,25.012825,121.4518363
19分鐘,9,天主堂,2205600140,25.009163,121.4529603
21分鐘,10,大觀路一段28巷,2205700100,25.009605,121.4499902
23分鐘,11,僑中一街,2205700460,25.011737,121.4471728
25分鐘,12,歡仔園,2205700860,25.011966,121.444872
