arrival_info,stop_number,stop_name,stop_id,latitude,longitude
進站中,1,林口站,2444601130,25.088879,121.386755
進站中,2,湖北里2.3鄰路口,2445600060,25.089841,121.385863
進站中,3,文化三路中華路口,2445101740,25.091441,121.382059
4分鐘,4,林口國民運動中心(文化三路),2445900540,25.086452,121.378817
4分鐘,5,幸福市,2445900740,25.085503,121.378129
5分鐘,6,森聯首席,2445900860,25.083296,121.3765451
6分鐘,7,文三信義路口,2445900140,25.0814,121.375053
7分鐘,8,未來之光,2444801340,25.079696,121.373807
8分鐘,9,瑞士花園9,2445900940,25.077529,121.3719628
9分鐘,10,夢想之都,2445901040,25.076112,121.370178
10分鐘,11,扶輪公園(文化三路),2444801840,25.07479,121.3683595
11分鐘,12,文三忠孝路口,2444700060,25.0747,121.365722
13分鐘,13,忠福路南勢一街口,2444101070,25.07749,121.361657
13分鐘,14,大崙公園,2446600040,25.077064,121.359678
14分鐘,15,南勢國小(南勢埔),2444100530,25.074739,121.359962
18分鐘,16,冠東方,2446400120,25.073008,121.364084
19分鐘,17,未來城社區,2444801460,25.072128,121.3640819
20分鐘,18,行政園區,2445200940,25.0693,121.3617782
21分鐘,19,捷運林口站,2444800940,25.066488,121.3609493
24分鐘,20,公西,3338000040,25.062098,121.3613975
24分鐘,21,憲訓中心,3338100220,25.059324,121.362461
26分鐘,22,復興一路,3337500520,25.057639,121.365373
28分鐘,23,長庚醫院,3337500300,25.059529,121.3682941
38分鐘,24,國道1號41Km(虛擬站不停靠),2439000020,25.06486,121.380368
49分鐘,25,高公局,2434600520,25.066502,121.424462
58分鐘,26,國道1號25Km(虛擬站不停靠),1039000020,25.077989,121.509146
65分鐘,27,陽光抽水站,1149401200,25.07204,121.57446
9分鐘,28,陽光街,1149100120,25.073152,121.577744
12分鐘,29,瑞光路,1147400070,25.074746,121.5776
14分鐘,30,瑞光港墘路口,1149200760,25.077273,121.573134
