arrival_info,stop_number,stop_name,stop_id,latitude,longitude
末班已過,1,基隆市界(明德三路),2065100160,25.075597,121.685307
末班已過,2,摩天鎮,2218600840,25.074762,121.683273
末班已過,3,亞太科技園區,2217300840,25.072605,121.682809
末班已過,4,保長坑,2217300360,25.07129,121.67919
末班已過,5,保安里,2217300260,25.073658,121.675147
末班已過,6,長安里,2217800260,25.0763,121.67317
末班已過,7,崇義高中(五堵車站),2217300760,25.07733,121.6676204
末班已過,8,崇義高中(忠孝東路),2216500640,25.07577,121.6668947
末班已過,9,橋東,2216500840,25.073617,121.666124
末班已過,10,摩登家庭社區,2216500740,25.071863,121.6659387
末班已過,11,公教住宅,2217700020,25.070512,121.666989
末班已過,12,茄苳里活動中心,2217300620,25.068688,121.670877
末班已過,13,茄苳腳,2217200620,25.067916,121.672244
末班已過,14,宏國富邑,2217500660,25.065817,121.67482
末班已過,15,活力社區,2217501160,25.06652,121.67186
末班已過,16,江山萬里,2218700060,25.067594,121.668067
末班已過,17,南昌街口,2217700460,25.066328,121.662717
末班已過,18,汐止行政中心,2216400160,25.06478,121.65913
末班已過,19,汐止農會,2217500360,25.063336,121.656
末班已過,20,連興街口,2217501360,25.062102,121.652972
末班已過,21,東方科學園區,2217500960,25.06145,121.64922
末班已過,22,遠東世界中心,2210100260,25.060816,121.6461518
末班已過,23,天良電視台,2214500560,25.05616,121.632022
末班已過,24,橫科,2214500660,25.055038,121.62191
末班已過,25,捷運南港展覽館站(南港路),1156800760,25.055142,121.617342
末班已過,26,南港展覽館,1156800260,25.05534,121.6156
末班已過,27,南港,1156800060,25.055394,121.6136587
末班已過,28,南港高工(南港路),1156800560,25.054968,121.6097763
末班已過,29,南港行政中心,1157900160,25.054411,121.6066934
末班已過,30,台肥新村,1157900060,25.053826,121.6035015
末班已過,31,南港輪胎,1157800460,25.05341,121.6006319
末班已過,32,東明里/臺北流行音樂中心,1157800360,25.0538,121.5985798
末班已過,33,土地公廟,1155100060,25.05449,121.5955099
末班已過,34,玉成國小,1157000060,25.054384,121.5928002
末班已過,35,西新里(新新公園),1155400060,25.053503,121.5899925
末班已過,36,南港路三段,1155400260,25.053048,121.5877474
末班已過,37,松山磚廠,1155400160,25.05265,121.5850508
末班已過,38,玉成里,1157700060,25.050922,121.5809118
末班已過,39,松山車站(八德),1056700062,25.050168,121.576598
末班已過,40,松山農會,1056600060,25.050073,121.574914
末班已過,41,饒河街觀光夜市(八德),1056600460,25.05,121.5716
末班已過,42,基隆路口二,1106900140,25.047993,121.5682545
末班已過,43,松山高中(基隆路),1107000340,25.044449,121.5662804
末班已過,44,捷運市政府站,1107100120,25.041057,121.5653493
末班已過,45,市政府(松智),1104700340,25.036834,121.5653434
末班已過,46,市政府(松壽),1105100360,25.035907,121.5646562
末班已過,47,市政府(市府),1100800100,25.038366,121.5636251
