arrival_info,stop_number,stop_name,stop_id,latitude,longitude
22分鐘,1,南港行政中心,1157900120,25.054375,121.6070819
23分鐘,2,南港高工(南港路),1156800520,25.054961,121.6106211
25分鐘,3,南港軟體園區南站,1150100200,25.056417,121.6141291
27分鐘,4,南港軟體園區北站,1156000300,25.058703,121.6142155
32分鐘,5,捷運東湖站(南湖高中),1148500300,25.067207,121.6115735
34分鐘,6,五分社區,1148700020,25.068686,121.6143563
36分鐘,7,東湖國小,1148700120,25.068103,121.61672
38分鐘,8,北山里,2215100520,25.066676,121.618528
41分鐘,9,經貿園區,2210500020,25.066607,121.622098
42分鐘,10,木南煤礦,2215000220,25.066839,121.624809
44分鐘,11,金龍國小(明峰街),2215900620,25.068008,121.625826
46分鐘,12,金龍里,2216000320,25.071008,121.631037
48分鐘,13,北峰寺,2215100620,25.072844,121.63024
49分鐘,14,水蓮山莊,2214800020,25.077647,121.629944
