arrival_info,stop_number,stop_name,stop_id,latitude,longitude
9分鐘,1,市議會,1107300300,25.037028,121.5620977
進站中,2,國父紀念館,1107300560,25.037685,121.5609264
進站中,3,仁愛光復路口,1107300060,25.0377,121.55781
3分鐘,4,仁愛延吉街口,1069600060,25.037774,121.5557793
3分鐘,5,仁愛國泰醫院,1068700360,25.037828,121.5532159
5分鐘,6,仁愛安和路口,1068800060,25.037852,121.5516958
7分鐘,7,信義敦化路口,1068100141,25.034123,121.5485022
8分鐘,8,大安國中,1068300040,25.032074,121.5483934
10分鐘,9,成功國宅,1068200140,25.028411,121.5484575
進站中,10,鳳雛公園,1055700340,25.026331,121.5486689
進站中,11,敦化和平路口,1066900140,25.02391,121.54858
11分鐘,12,國道3號31Km(虛擬站不停靠),2319700070,24.972783,121.521891
6分鐘,13,國道3號42Km(虛擬站不停靠),2369700160,24.9599,121.429231
3分鐘,14,國道3號46Km(虛擬站不停靠),2389700060,24.950848,121.402173
7分鐘,15,景觀萬坪公園(公厝仔),2385400540,24.95108,121.3866106
8分鐘,16,北美館社區,2385300260,24.948895,121.3843777
10分鐘,17,桃子腳國中小,2387000560,24.948622,121.3819842
11分鐘,18,森林公園,2385300560,24.948158,121.3797908
12分鐘,19,大學風呂(學勤路),2385300160,24.947473,121.3776023
進站中,20,海洋公園,2374106260,24.947112,121.3765923
進站中,21,學勤路,2385300940,24.94629,121.37483
3分鐘,22,臺北大學正門,2374103540,24.94489,121.37368
5分鐘,23,大學學成路口,2374102140,24.943183,121.3749655
7分鐘,24,學成大雅路口,2385401920,24.945304,121.3798054
7分鐘,25,麗寶國際館,2385402120,24.945786,121.381142
8分鐘,26,大成路,2384700140,24.945539,121.382321
9分鐘,27,三樹路,2374101140,24.943987,121.3805023
11分鐘,28,姑娘廟,2374105340,24.942123,121.37888
12分鐘,29,龍埔,2374109740,24.939573,121.3780709
13分鐘,30,國家教育研究院,2374106560,24.936979,121.376462
15分鐘,31,三峽,2374100060,24.936437,121.3754102
進站中,32,三峽老街(民生街),2374100360,24.93569,121.37406
進站中,33,文化路,2374103240,24.936243,121.3709167
進站中,34,三峽國小(三峽國民運動中心),2374100760,24.93604,121.36904
4分鐘,35,三峽一站,2374100120,24.93748,121.367161
