arrival_info,stop_number,stop_name,stop_id,latitude,longitude
15分鐘,1,富德,1165601960,25.000078,121.5904156
15分鐘,2,象頭埔,1165602460,25.001848,121.5884857
16分鐘,3,萬福橋,1165602960,25.003147,121.5850662
17分鐘,4,捷運動物園站,1165601740,24.99882,121.580221
18分鐘,5,貓纜動物園站,1165603340,24.9968,121.576778
18分鐘,6,萬壽橋頭(新光),1165200440,24.993482,121.57363
20分鐘,7,萬壽橋頭(秀明),1165200320,24.99161,121.574153
21分鐘,8,萬興國小,1165200640,24.989679,121.576757
23分鐘,9,指南山莊,1166600620,24.988979,121.578601
23分鐘,10,國關中心,1166601620,24.989141,121.5804463
24分鐘,11,貓纜動物園南站,1166603220,24.989841,121.586251
25分鐘,12,政大清境社區,1165601220,24.989416,121.5874836
25分鐘,13,綠野山莊,1166602540,24.988295,121.58742
25分鐘,14,棲霞山莊,1166602040,24.987151,121.5876992
26分鐘,15,政大御花園,1166601140,24.985656,121.5872664
26分鐘,16,政大御花園,1166601100,24.985999,121.5873303
27分鐘,17,棲霞山莊,1166602000,24.987169,121.5879421
27分鐘,18,政大附中,1165601140,24.986958,121.5857205
28分鐘,19,政大二街,1165600860,24.986149,121.5846406
29分鐘,20,普羅旺世,1165602300,24.987766,121.5839587
29分鐘,21,兆如安養中心,1165600700,24.989426,121.5844314
29分鐘,22,兆如安養中心,1165600740,24.989421,121.5843159
30分鐘,23,普羅旺世,1165602340,24.987769,121.5838276
31分鐘,24,政大三街,1165600960,24.986033,121.5828689
32分鐘,25,政大和墅社區,1165601060,24.985283,121.5818292
33分鐘,26,小坑口(北政國中),1165100160,24.986063,121.579711
34分鐘,27,政大,1165100661,24.987567,121.576536
35分鐘,28,新光路口,1165100860,24.988084,121.5738817
進站中,29,文山行政中心(木新),1166400400,24.990043,121.570877
3分鐘,30,木柵國小,1165600460,24.991756,121.5699829
4分鐘,31,華夏六村,1166500260,24.990619,121.5663042
5分鐘,32,久康街口,1166500060,24.989569,121.564033
5分鐘,33,文山一分局,1164700060,24.988964,121.5624897
7分鐘,34,馬明潭(再興中學),1164900200,24.989363,121.5599425
8分鐘,35,興隆山莊,1164900400,24.990768,121.55919
8分鐘,36,海巡署一,1169800100,24.992388,121.5587834
9分鐘,37,海巡署,1169800000,24.993856,121.5594086
10分鐘,38,文山運動中心(興隆),1169600000,24.996475,121.560053
11分鐘,39,臺灣警察專科學校,1169800200,24.997677,121.559454
12分鐘,40,捷運萬芳醫院站,1169600261,24.999802,121.557024
13分鐘,41,中國科技大學(興隆),1169400000,25.000405,121.5557979
16分鐘,42,興隆國小,1169200360,25.001459,121.5530398
17分鐘,43,福興路口,1169200200,25.00284,121.55136
18分鐘,44,敦南美景,1169200100,25.004168,121.549876
19分鐘,45,興旺公園,1169100040,25.006387,121.5497595
