arrival_info,stop_number,stop_name,stop_id,latitude,longitude
27分鐘,1,景明街口,1168200060,25.001808,121.5422591
28分鐘,2,武功國小(興隆),1168100060,25.004266,121.5399955
29分鐘,3,師大分部,1167700000,25.00767,121.5384703
31分鐘,4,捷運公館站,1009000100,25.013993,121.535185
34分鐘,5,臺大,1067300800,25.018029,121.53375
35分鐘,6,臺大綜合體育館,1066000100,25.021405,121.5343881
37分鐘,7,龍安國小(公務人力發展學院),1066000200,25.02527,121.5349231
38分鐘,8,大安森林公園,1066200020,25.025735,121.5362358
39分鐘,9,龍門國中(和平),1066200220,25.025407,121.5384921
40分鐘,10,復興南路口,1062200020,25.024914,121.5422397
42分鐘,11,國立臺北教育大學,1067000120,25.024603,121.5453433
43分鐘,12,臥龍街,1066900020,25.024522,121.547571
45分鐘,13,成功國宅,1067500000,25.027599,121.5490337
進站中,14,大安國中,1068200000,25.030615,121.5489397
進站中,15,信義敦化路口,1068100100,25.03196,121.54906
3分鐘,16,仁愛國中,1068900100,25.035951,121.5490897
6分鐘,17,安和敦化路口,1068900400,25.039761,121.5489579
9分鐘,18,捷運忠孝敦化站,1069000200,25.043012,121.549174
12分鐘,19,市民大道口,1055700000,25.045757,121.5491941
14分鐘,20,臺安醫院,1055600161,25.04829,121.54531
15分鐘,21,長安復興路口,1049000060,25.048335,121.542821
16分鐘,22,長安龍江路口,1049000160,25.04838,121.54094
18分鐘,23,中山女高,1049100160,25.048443,121.5377986
20分鐘,24,長安東路二段,1045500060,25.048538,121.5340244
22分鐘,25,長安國小(長安),1045600260,25.048559,121.5319452
23分鐘,26,長安國小(吉林),1045600100,25.049486,121.530068
24分鐘,27,南京東路口,1045600300,25.051132,121.530156
25分鐘,28,南京林森路口,1045400160,25.052167,121.5257174
28分鐘,29,捷運中山站(志仁高中),1035200160,25.052867,121.519866
31分鐘,30,圓環(南京),1035000260,25.053538,121.5168987
34分鐘,31,圓環(天水),1035000160,25.053167,121.5134766
37分鐘,32,聯合醫院中興院區(塔城),1034100640,25.051335,121.5103985
