arrival_info,stop_number,stop_name,stop_id,latitude,longitude
尚未發車,1,三峽二站,2374100220,24.941182,121.378934
尚未發車,2,姑娘廟,2374105300,24.94237,121.379266
尚未發車,3,大義路口,2374101700,24.944346,121.378919
尚未發車,4,學成大雅路口,2385401920,24.945304,121.3798054
尚未發車,5,學成大成路口,2385401820,24.946176,121.3826686
尚未發車,6,南園,2385400800,24.948118,121.385364
尚未發車,7,北美館社區,2385300260,24.948895,121.3843777
尚未發車,8,桃子腳國中小,2387000560,24.948622,121.3819842
尚未發車,9,森林公園,2385300560,24.948158,121.3797908
尚未發車,10,大學風呂(學勤路),2385300160,24.947473,121.3776023
尚未發車,11,海洋公園,2374106260,24.947112,121.3765923
尚未發車,12,學勤路,2385300940,24.94629,121.37483
尚未發車,13,臺北大學正門,2374103540,24.94489,121.37368
尚未發車,14,大學學成路口,2374102140,24.943183,121.3749655
尚未發車,15,學成路,2374109340,24.9416,121.37419
尚未發車,16,龍恩公園,2374106660,24.94137,121.3709899
尚未發車,17,臺北大學宿舍,2374103640,24.940404,121.3683827
尚未發車,18,臺北大學(三峽校區),2374103460,24.939065,121.367802
尚未發車,19,恩主公醫院,2374106160,24.938831,121.3635229
尚未發車,20,國道3號50Km(虛擬站不停靠),2399700010,24.940937,121.36251
尚未發車,21,國道3號42Km(虛擬站不停靠),2369700120,24.959255,121.426491
尚未發車,22,板橋夜市(南雅南路),2206000320,25.006681,121.4563695
尚未發車,23,捷運府中站(府中路),2205500420,25.009036,121.458454
尚未發車,24,萬坪公園,2205000520,25.013298,121.460871
尚未發車,25,新北板橋公車站,2204100260,25.012769,121.46261
