arrival_info,stop_number,stop_name,stop_id,latitude,longitude
預計8:15發車,1,二叭子植物園,2314701470,24.938322,121.502741
預計8:15發車,2,達觀A6站,2315500920,24.938374,121.5035285
預計8:15發車,3,達觀A7站,2315501060,24.939215,121.503346
預計8:15發車,4,達觀A5站,2315500860,24.940013,121.502314
預計8:15發車,5,達觀A4站,2315500720,24.940666,121.502298
預計8:15發車,6,達觀A2站,2315500520,24.941059,121.50349
預計8:15發車,7,達觀A2會館,2315901200,24.941565,121.504763
預計8:15發車,8,達觀A1站,2315500420,24.942471,121.5048937
預計8:15發車,9,布佬廚房,2315500000,24.948832,121.505178
預計8:15發車,10,活動中心,2315500200,24.952293,121.505378
預計8:15發車,11,輕軌耕莘安康院區站(車子路),2315500100,24.955037,121.504667
預計8:15發車,12,安康車子路口,2315301320,24.958027,121.505929
預計8:15發車,13,台北菸廠,2315300620,24.959017,121.509284
預計8:15發車,14,浪漫貴族,2315400800,24.960016,121.511483
預計8:15發車,15,公崙新村(豐榮醫院),2315300400,24.962041,121.512648
預計8:15發車,16,安康派出所,2315400400,24.963642,121.515311
預計8:15發車,17,光華新村(安康路),2315300820,24.963936,121.517942
預計8:15發車,18,安華路口,2315301220,24.963705,121.5213653
預計8:15發車,19,下城社區,2315300120,24.963473,121.5235251
預計8:15發車,20,胡璉故居紀念館,2315300020,24.962917,121.52598
預計8:15發車,21,頂城,2315302340,24.961725,121.528339
預計8:15發車,22,大坪頂,2315300240,24.961041,121.530152
預計8:15發車,23,溪頭,2315302540,24.960256,121.532361
預計8:15發車,24,碧潭橋頭,2314701600,24.963158,121.53982
預計8:15發車,25,檳榔路,2314702000,24.965001,121.5405875
預計8:15發車,26,捷運新店區公所站(北新),2314700900,24.967638,121.5416161
預計8:15發車,27,七張(北新路),2314300000,24.971513,121.542921
預計8:15發車,28,捷運七張站,2314301100,24.9753,121.5430453
預計8:15發車,29,民族北新路口,2314300660,24.978877,121.5414605
預計8:15發車,30,大豐國小,2314300240,24.977694,121.5385193
預計8:15發車,31,耕莘醫院(民族路),2314300740,24.976282,121.5369817
