arrival_info,stop_number,stop_name,stop_id,latitude,longitude
進站中,1,敬業三路一,1046600840,25.083024,121.556223
進站中,2,敬業三路二,1046600940,25.081246,121.5562232
進站中,3,大直美堤花園三,1046201320,25.079873,121.5566492
4分鐘,4,大直美堤花園一,1046201120,25.079832,121.5588327
4分鐘,5,濱江國中,1046202020,25.0798,121.5599958
進站中,6,治磐新村,1149300020,25.082945,121.5638416
進站中,7,內湖基湖路口,1149200140,25.081989,121.5652273
3分鐘,8,基湖路口,1149200520,25.08025,121.5662362
4分鐘,9,仁寶大樓,1149200020,25.079213,121.5684974
4分鐘,10,瑞光港墘路口,1149200721,25.078319,121.570459
進站中,11,港墘路,1149401141,25.075848,121.574502
5分鐘,12,內湖運動公園,1149400140,25.067818,121.57453
8分鐘,13,新湖三路口(台北花市),1149401440,25.06238,121.57742
10分鐘,14,新湖一路口,1149401340,25.060591,121.5788583
12分鐘,15,潭美國小(舊宗),1149401940,25.058297,121.580495
14分鐘,16,週美里一,1147000140,25.056132,121.581993
17分鐘,17,玉成里,1157700060,25.050922,121.5809118
19分鐘,18,松山車站,1056700120,25.049806,121.578206
進站中,19,松山車站(松隆),1108700060,25.048183,121.5789197
3分鐘,20,松山車站(松山),1109000040,25.047159,121.577685
4分鐘,21,永吉松山路口,1108900040,25.044863,121.5776905
5分鐘,22,雙永國小,1106100040,25.042825,121.5777112
9分鐘,23,永春公寓,1107600040,25.039975,121.5777181
進站中,24,土地銀行,1107500060,25.037996,121.5754293
4分鐘,25,信義松德路口,1107500140,25.035829,121.574493
6分鐘,26,松德站,1108600140,25.032553,121.5744778
