arrival_info,stop_number,stop_name,stop_id,latitude,longitude
16分鐘,1,小南門(和平院區),1004200160,25.03723,121.507745
19分鐘,2,捷運西門站,1084600300,25.04173,121.5082859
21分鐘,3,中華路北站,1004200200,25.045696,121.5093807
23分鐘,4,捷運北門站,1034100100,25.04925,121.5103325
27分鐘,5,延平鄭州路口,1034100400,25.05089,121.512006
28分鐘,6,延平長安路口,1034100300,25.053232,121.511847
進站中,7,南京西路口(鈕釦街),1034600200,25.054427,121.5117973
進站中,8,民生西路口(大稻埕碼頭),1034600000,25.057441,121.5116168
3分鐘,9,保安街口,1034800100,25.05984,121.5114724
5分鐘,10,臺北橋,1034800200,25.061559,121.5113712
6分鐘,11,延三觀光夜市,1035700000,25.063625,121.5112212
8分鐘,12,延平國小,1037500200,25.066418,121.5110617
9分鐘,13,天師宮,1037500000,25.068027,121.510919
11分鐘,14,鄰江里,1037300300,25.071493,121.5109563
13分鐘,15,污水處理廠,1037200000,25.075572,121.5118974
14分鐘,16,社子消防分隊,1116500300,25.079411,121.5112234
15分鐘,17,海光新村,1116500400,25.080711,121.5107623
16分鐘,18,葫蘆堵市場,1116501000,25.083057,121.5102329
17分鐘,19,葫蘆寺(葫蘆里),1117300200,25.086022,121.5096458
22分鐘,20,陽明高中,1116301120,25.09192,121.51817
23分鐘,21,士林區行政中心(中正),1116300220,25.092849,121.519562
25分鐘,22,士林國中,1116200220,25.094604,121.5233015
26分鐘,23,捷運士林站(中正),1116300820,25.095018,121.525043
30分鐘,24,福林國小,1114303520,25.09592,121.52906
31分鐘,25,士林官邸(中正),1114500120,25.096324,121.531395
33分鐘,26,泰北中學,1114100220,25.097284,121.5334818
37分鐘,27,芝山岩,1114500460,25.10139,121.5367
38分鐘,28,芝山公園,1114500360,25.10144,121.53414
40分鐘,29,惠濟宮,1114500760,25.10193,121.53164
41分鐘,30,名山里,1114200060,25.10209,121.52947
42分鐘,31,芝山抽水站,1114200160,25.101325,121.527191
45分鐘,32,士林電機(中山德行路口),1115500100,25.105315,121.5249876
45分鐘,33,石油新村,1114700020,25.106791,121.5259541
46分鐘,34,忠義新城,1114700120,25.107404,121.5277039
47分鐘,35,德行忠誠路口,1114700220,25.10813,121.52965
48分鐘,36,德行東路,1115000420,25.108823,121.5316696
49分鐘,37,德行芝玉路口,1115000220,25.109549,121.533752
50分鐘,38,芝山國小,1115000320,25.11014,121.5367381
52分鐘,39,忠孝新村,1115000100,25.1112,121.5398
52分鐘,40,職能發展學院二,1116200601,25.113281,121.539439
