arrival_info,stop_number,stop_name,stop_id,latitude,longitude
9分鐘,1,捷運大安站(復興),1066500200,25.0341,121.54387
10分鐘,2,東豐復興路口,1066500100,25.035508,121.543866
10分鐘,3,聯合醫院仁愛院區,1066600600,25.038503,121.5439053
13分鐘,4,捷運忠孝復興站,1066600300,25.042932,121.54391
16分鐘,5,復興南路(中崙里),1055600000,25.04531,121.54399
18分鐘,6,長安復興路口,1049000060,25.048335,121.542821
19分鐘,7,長安龍江路口,1049000160,25.04838,121.54094
21分鐘,8,中山女高,1049100160,25.048443,121.5377986
進站中,9,長安東路二段,1045500060,25.048538,121.5340244
進站中,10,捷運松江南京站,1048600100,25.051799,121.533087
4分鐘,11,長春松江路口,1045900300,25.054536,121.5331386
7分鐘,12,捷運行天宮站(松江路),1048300200,25.057613,121.5331766
7分鐘,13,民權松江路口,1048300000,25.062118,121.5332139
10分鐘,14,民權吉林路口,1047000060,25.062593,121.5291615
11分鐘,15,捷運中山國小站,1045100061,25.062751,121.5259472
13分鐘,16,民權中山路口,1045200260,25.062853,121.5230024
14分鐘,17,捷運民權西路站,1036100361,25.063062,121.519192
16分鐘,18,大龍街口,1036100060,25.063069,121.517328
20分鐘,19,昌吉重慶路口,1036300200,25.065794,121.5137575
21分鐘,20,民族重慶路口,1036900000,25.068308,121.5137993
24分鐘,21,酒泉重慶路口,1037300120,25.071985,121.5143475
26分鐘,22,大龍峒保安宮,1036700020,25.071954,121.5154577
進站中,23,庫倫街口,1036700400,25.072586,121.5190411
進站中,24,明倫高中,1036800000,25.074249,121.5199745
3分鐘,25,劍潭國小,1116700200,25.081066,121.5227513
5分鐘,26,圓山皇宮大廈,1116600100,25.083356,121.523596
9分鐘,27,捷運劍潭站(北藝中心),1116200500,25.084914,121.524923
12分鐘,28,士林市場(銘傳會館),1116200100,25.087844,121.5240042
14分鐘,29,公教住宅,1116200300,25.090677,121.522119
15分鐘,30,士林區行政中心(基河),1116500160,25.092979,121.5204546
16分鐘,31,天文科學館,1116000200,25.09549,121.51822
17分鐘,32,國立科教館,1116500540,25.095347,121.5174191
18分鐘,33,兒童新樂園,1116500960,25.096364,121.5146581
103分鐘,34,中鼎第二總部大樓,1123700100,25.100425,121.509985
22分鐘,35,福美承平路口,1123700060,25.100605,121.5070565
24分鐘,36,三王宮,1127700060,25.100558,121.5059969
29分鐘,37,福美站,1127700760,25.100447,121.504489
