arrival_info,stop_number,stop_name,stop_id,latitude,longitude
預計6:20發車,1,猴硐活動中心,2244601340,25.082956,121.825605
預計6:20發車,2,醫護所,2244602240,25.083884,121.826374
預計6:20發車,3,運煤橋,2244603600,25.085558,121.828192
預計6:20發車,4,介壽橋頭,2244600300,25.088541,121.8295033
預計6:20發車,5,福利社,2244601900,25.088829,121.830077
預計6:20發車,6,廟口,2244602100,25.089871,121.831569
預計6:20發車,7,弓橋里,2244600000,25.093015,121.83299
預計6:20發車,8,臨時站,2245300700,25.094287,121.833448
預計6:20發車,9,猴硐國小,2244601400,25.095158,121.833722
預計6:20發車,10,粗坑口,2244600700,25.096479,121.834019
預計6:20發車,11,瑞柑新村,2244601600,25.106267,121.829299
預計6:20發車,12,瑞柑國小,2245002560,25.107452,121.8229426
預計6:20發車,13,柑坪里,2245001360,25.107673,121.8191379
預計6:20發車,14,埔頭,2244300160,25.107608,121.809858
預計6:20發車,15,區民廣場,2244100160,25.107778,121.807937
預計6:20發車,16,瑞芳火車站,2244100460,25.108227,121.8058805
