arrival_info,stop_number,stop_name,stop_id,latitude,longitude
6分鐘,1,臺北車站(忠孝),1004100762,25.047175,121.514053
14分鐘,2,台1線高架(虛擬站不停靠),2419000060,25.061575,121.47721
21分鐘,3,新五路芳洲路口,2486400401,25.083741,121.44178
22分鐘,4,芳洲一路,2488700000,25.0863,121.443451
23分鐘,5,新五路二段(新城),2488700200,25.089501,121.444449
24分鐘,6,洲仔,2484101700,25.091365,121.44495
25分鐘,7,成功里,2484100400,25.092835,121.446157
26分鐘,8,新城八路,2486400150,25.093227,121.447042
3分鐘,9,新城,2486400250,25.090606,121.44643
3分鐘,10,賀聖宮,2486400350,25.089019,121.445198
4分鐘,11,芳洲一路,2488700040,25.086897,121.443406
進站中,12,新五路芳洲路口,2486400440,25.083785,121.441345
進站中,13,立體停車場(五股公有市場),2485600770,25.083494,121.439497
