arrival_info,stop_number,stop_name,stop_id,latitude,longitude
尚未發車,1,萬坪公園,2205000520,25.013298,121.460871
尚未發車,2,板橋車站(文化路),2205000220,25.015838,121.462964
尚未發車,3,中山國中,2204100100,25.018614,121.465129
尚未發車,4,致理科技大學,2204100600,25.02096,121.46695
尚未發車,5,板橋花市,2204100540,25.021831,121.468393
尚未發車,6,國道3號35Km(虛擬站不停靠),2359700050,24.988811,121.480189
尚未發車,7,國道3號50Km(虛擬站不停靠),2399700050,24.94117,121.362324
尚未發車,8,恩主公醫院,2374106120,24.93848,121.362591
尚未發車,9,臺北大學(三峽校區),2374103421,24.938865,121.36797
尚未發車,10,三峽國中,2374100820,24.938309,121.370724
尚未發車,11,復興路,2374107340,24.937495,121.3726289
尚未發車,12,三峽老街(復興路),2374100340,24.936083,121.3741879
尚未發車,13,礁溪里,2374307940,24.932689,121.37551
尚未發車,14,介壽里,2374203940,24.929413,121.3778135
尚未發車,15,大同路,2374201140,24.927604,121.375451
尚未發車,16,安溪國中,2374205960,24.926849,121.3727284
尚未發車,17,中華大同路口,2374202900,24.927523,121.371075
尚未發車,18,安溪國小(李梅樹紀念館),2374205800,24.930643,121.3723874
尚未發車,19,中華路,2374203020,24.932663,121.374501
尚未發車,20,三峽老街(民生街),2374100360,24.93569,121.37406
尚未發車,21,文化路,2374103240,24.936243,121.3709167
尚未發車,22,三峽國小(三峽國民運動中心),2374100760,24.93604,121.36904
尚未發車,23,三峽一站,2374100160,24.938186,121.367109
