arrival_info,stop_number,stop_name,stop_id,latitude,longitude
33分鐘,1,捷運市政府站,1107100120,25.041057,121.5653493
4分鐘,2,國父紀念館,1107300560,25.037685,121.5609264
5分鐘,3,仁愛光復路口,1107300060,25.0377,121.55781
6分鐘,4,仁愛延吉街口,1069600060,25.037774,121.5557793
7分鐘,5,仁愛國泰醫院,1068700360,25.037828,121.5532159
8分鐘,6,仁愛安和路口,1068800060,25.037852,121.5516958
10分鐘,7,安和敦化路口,1068900400,25.039761,121.5489579
11分鐘,8,捷運忠孝敦化站,1069000200,25.043012,121.549174
14分鐘,9,市民大道口,1055700000,25.045757,121.5491941
15分鐘,10,市立體育場,1054900200,25.048949,121.549204
17分鐘,11,臺北小巨蛋,1055000000,25.05258,121.54933
進站中,12,長庚醫院,1050800000,25.05656,121.54929
4分鐘,13,富錦街口,1057200100,25.0596,121.55006
7分鐘,14,松山機場,1054200361,25.063262,121.55137
11分鐘,15,民權敦化路口,1054100060,25.062035,121.5482873
進站中,16,民權復興路口,1054200260,25.06222,121.5446524
進站中,17,民權龍江路口,1047600460,25.062395,121.5412752
4分鐘,18,民權建國路口,1047700060,25.062483,121.53746
7分鐘,19,行天宮,1047200500,25.063292,121.533394
進站中,20,國道1號25Km(虛擬站不停靠),1039000060,25.078271,121.508908
3分鐘,21,高公局,2434600560,25.067271,121.424034
13分鐘,22,崇林國中,2444903620,25.068202,121.3697713
進站中,23,忠孝路口C,2444700640,25.068956,121.3718328
進站中,24,麗園國小,2444701420,25.068204,121.3761482
進站中,25,麗園一街(東勢市場),2444701300,25.069596,121.377114
3分鐘,26,麗園一街,2444700900,25.070737,121.376864
5分鐘,27,運動公園,2444701220,25.073864,121.3771859
進站中,28,林口國中,2444902620,25.074676,121.3782779
進站中,29,馥都社區,2445700120,25.077514,121.3810193
3分鐘,30,東湖頭,2445700300,25.079164,121.382197
4分鐘,31,尚品社區,2444801900,25.080317,121.3829514
6分鐘,32,中華電信,2444600340,25.079972,121.3842439
7分鐘,33,頭湖路口,2444602620,25.07908,121.3869568
8分鐘,34,竹林仁愛路口,2446100040,25.077386,121.386686
10分鐘,35,松柏蘆,2444902160,25.076185,121.385517
11分鐘,36,仁愛東湖路口,2444900560,25.074684,121.382833
12分鐘,37,林口高中,2444902360,25.07399,121.380874
14分鐘,38,運動公園(仁愛路),2446201860,25.074204,121.378317
17分鐘,39,台北新都,2444100260,25.075993,121.3758913
19分鐘,40,空間樂園社區,2444802360,25.07574,121.373143
20分鐘,41,世貿芳鄰,2444801140,25.073744,121.3708094
21分鐘,42,忠孝路口,2444802040,25.072273,121.3691045
23分鐘,43,林口三井,2444801240,25.070496,121.3670383
24分鐘,44,安敦新世界,2444801640,25.068083,121.364914
25分鐘,45,文化二路一段郵局,2444800650,25.066587,121.364271
26分鐘,46,華夏大飯店,3338000440,25.061961,121.364023
27分鐘,47,醫學大樓,3338000640,25.060201,121.364726
30分鐘,48,長庚醫院,3337500300,25.059529,121.3682941
32分鐘,49,捷運長庚醫院站,3338200430,25.060012,121.370923
33分鐘,50,管理中心,3338200320,25.05847,121.3724912
35分鐘,51,桃園酒廠,3338200140,25.055141,121.375832
37分鐘,52,高正鋼鐵,3338200630,25.05001,121.38167
39分鐘,53,文化一樂善二路口,3338200540,25.045757,121.385482
41分鐘,54,捷運體育大學站,3337100140,25.040969,121.38523
43分鐘,55,國立體育大學體育館,3337100530,25.034646,121.386074
46分鐘,56,長庚大學,3337100310,25.0327,121.39
48分鐘,57,體育大學行政教學大樓,3337100200,25.031579,121.388333
