arrival_info,stop_number,stop_name,stop_id,latitude,longitude
預計5:30發車,1,三峽一站,2374100120,24.93748,121.367161
預計5:30發車,2,大仁路,2374101560,24.937236,121.364325
預計5:30發車,3,中山路口,2374102440,24.935191,121.366622
預計5:30發車,4,三峽區公所,2374100540,24.933768,121.3683972
預計5:30發車,5,三峽老街,2374100341,24.931468,121.368442
預計5:30發車,6,中園國小,2374102740,24.928406,121.367609
預計5:30發車,7,中園橋,2374203340,24.924597,121.367645
預計5:30發車,8,中園街,2374203240,24.921568,121.366978
預計5:30發車,9,大同橋一,2374201400,24.919955,121.3690634
預計5:30發車,10,大同橋,2374201300,24.921248,121.3705211
預計5:30發車,11,台塑,2374204200,24.925869,121.3717061
預計5:30發車,12,安溪國中,2374205920,24.92667,121.37274
預計5:30發車,13,大同路,2374201100,24.927307,121.375272
預計5:30發車,14,介壽里,2374203900,24.928862,121.377552
預計5:30發車,15,介壽國小,2374301220,24.93019,121.379262
預計5:30發車,16,怡華,2374304120,24.930158,121.381069
預計5:30發車,17,介壽路一段412巷,2374306400,24.931522,121.385095
預計5:30發車,18,員潭仔溝,2374304800,24.93307,121.3866366
預計5:30發車,19,溪南里,2374306120,24.93521,121.39106
預計5:30發車,20,林厝,2374304220,24.935708,121.393817
預計5:30發車,21,橫溪,2374307100,24.937183,121.395837
預計5:30發車,22,介壽路三段,2374301300,24.939072,121.395703
預計5:30發車,23,加油站,2374301500,24.941784,121.398554
預計5:30發車,24,溪北里,2374305900,24.943434,121.401605
預計5:30發車,25,龍田社區,2374307700,24.944505,121.403346
預計5:30發車,26,長壽山,2374304400,24.945465,121.404395
預計5:30發車,27,德門廟,2374306600,24.94828,121.40683
預計5:30發車,28,媽祖田,2367500400,24.951976,121.411206
預計5:30發車,29,太陽城社區,2367500600,24.953331,121.412149
預計5:30發車,30,頂埔國小,2367500300,24.956227,121.414282
預計5:30發車,31,頂埔,2367500200,24.958169,121.417136
預計5:30發車,32,捷運頂埔站,2367600320,24.958842,121.418269
預計5:30發車,33,大暖路口,2367500100,24.96147,121.42204
預計5:30發車,34,土城工業區,2367500000,24.962537,121.425079
預計5:30發車,35,福德宮,2368000520,24.963818,121.427371
預計5:30發車,36,土城國中,2367100300,24.964872,121.430929
預計5:30發車,37,中央路三段,2367100400,24.965538,121.434258
預計5:30發車,38,捷運永寧站,2367300400,24.966934,121.4365891
預計5:30發車,39,中華路口,2367100500,24.969338,121.438862
預計5:30發車,40,震安宮,2367100940,24.970248,121.44017
